booking_id,customer_id,customer_name,customer_segment,customer_signup_date,customer_home_city,customer_loyalty_tier,property_id,property_name,property_city,property_star_rating,property_type,property_total_rooms,booking_date,checkin_date,checkout_date,room_type,num_rooms,nights,booking_channel,adr,discount_amount,coupon_code,total_amount,payment_method,booking_status,review_rating,review_date
106437,670,Customer_670,Individual,2023-10-06,Jaipur,None,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-04-25,2024-06-04,2024-06-06,Deluxe,1,2,Travel Agent,6046.23,0.0,NONE,12092.46,Net Banking,Completed,5.0,2024-06-24
106438,632,Customer_632,Individual,2023-04-11,Mumbai,Silver,11,Coral Palace,Mumbai,3,Premium,100,2024-01-03,2024-02-12,2024-02-14,Deluxe,1,2,OTA,14204.74,4308.49,APPDEAL,24100.99,Net Banking,Completed,3.0,2024-03-02
106439,441,Customer_441,Individual,2023-06-10,Delhi,Silver,28,Indigo Retreat,Kochi,4,Budget,200,2024-05-07,2024-05-14,2024-05-18,Standard,1,4,Travel Agent,2144.67,992.02,WELCOME,7586.66,Net Banking,Completed,,
106440,446,Customer_446,Individual,2022-04-03,Manali,Silver,24,Banyan Retreat,Bangalore,2,Budget,40,2023-12-27,2024-02-05,2024-02-06,Deluxe,1,1,Corporate Portal,3044.02,0.0,,3044.02,UPI,Completed,2.0,2024-02-23
106441,488,Customer_488,Individual,2023-06-19,Delhi,None,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-06-30,2024-08-29,2024-08-30,Standard,1,1,Travel Agent,5767.8,0.0,,5767.8,Net Banking,Completed,4.0,2024-09-10
106442,263,Customer_263,Group,2022-03-22,Manali,Silver,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2021-12-22,2024-08-17,2024-08-18,Deluxe,4,1,OTA,5355.46,5654.06,SAVE10,15767.78,Net Banking,No-Show,,
106443,533,Customer_533,Group,2022-05-11,Chennai,Silver,17,Indigo Palace,Udaipur,3,Budget,100,2024-06-16,2024-07-01,2024-07-04,Standard,2,3,Travel Agent,2659.82,0.0,,15958.92,UPI,Completed,3.0,2024-07-14
106444,596,Customer_596,Individual,2023-05-25,Pune,Silver,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-06-08,2024-06-10,2024-06-12,Standard,1,2,Travel Agent,16221.2,4313.8,WELCOME,28128.6,Debit Card,Completed,2.0,2024-06-23
106445,456,Customer_456,Corporate,2022-10-30,Manali,None,11,Coral Palace,Mumbai,3,Premium,100,2024-08-23,2024-09-07,2024-09-11,Standard,1,4,Direct Website,10866.93,8549.81,SAVE10,34917.91,Debit Card,Completed,,
106446,372,Customer_372,Individual,2023-11-20,Delhi,Silver,5,Hilltop Inn,Chennai,5,Budget,60,2023-10-25,2024-01-23,2024-01-26,Standard,1,3,Direct Website,2090.1,949.19,SAVE10,5321.11,Net Banking,Cancelled,,
106447,21,Customer_21,Individual,2022-05-18,Kochi,None,49,Mango Retreat,Delhi,3,Mid-Range,100,2023-12-29,2024-01-23,2024-01-25,Standard,1,2,OTA,4763.43,1868.0,WELCOME,7658.86,Net Banking,Completed,,
106448,290,Customer_290,Group,2023-04-07,Chennai,Platinum,53,Saffron Heights,Chennai,3,Luxury,150,2024-12-16,2024-12-18,2024-12-19,Deluxe,3,1,OTA,20620.66,0.0,NONE,61861.98,Credit Card,Completed,4.0,2025-01-08
106449,501,Customer_501,Corporate,2023-08-29,Delhi,None,52,Crimson Manor,Pune,4,Budget,40,2024-02-26,2024-03-04,2024-03-06,Standard,1,2,Travel Agent,1918.01,0.0,NONE,3836.02,Credit Card,Completed,6.0,2024-03-20
106450,603,Customer_603,Corporate,2022-09-10,Bangalore,Silver,1,The Grand Plaza,Kochi,5,Premium,60,2024-01-11,2024-02-20,2024-02-27,Standard,1,7,OTA,7129.09,8264.55,WELCOME,41639.08,Net Banking,Cancelled,,
106451,96,Customer_96,Individual,2023-10-24,Goa,Gold,31,Azure Residency,Udaipur,2,Premium,150,2024-12-07,2024-12-22,2024-12-23,Standard,1,1,OTA,10981.39,0.0,NONE,10981.39,Credit Card,Completed,,
106452,792,Customer_792,Individual,2023-04-14,Bangalore,Gold,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-11-29,2024-12-24,2024-12-26,Standard,1,2,OTA,8108.48,0.0,NONE,16216.96,Credit Card,Completed,4.0,2025-01-10
106453,233,Customer_233,Corporate,2023-06-11,Udaipur,Gold,17,Indigo Palace,Udaipur,3,Budget,100,2024-05-17,2024-05-19,2024-05-23,Deluxe,2,4,OTA,4185.8,0.0,,33486.4,UPI,Completed,,
106454,7,Customer_7,Individual,2022-07-06,Udaipur,Silver,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-09-26,2024-10-11,2024-10-14,Standard,1,3,OTA,15406.29,12259.9,SAVE10,33958.97,UPI,Completed,,
106455,73,Customer_73,Group,2023-07-08,Chennai,None,24,Banyan Retreat,Bangalore,2,Budget,40,2024-08-28,2024-10-07,2024-10-10,Deluxe,2,3,Travel Agent,3930.43,0.0,NONE,23582.58,Net Banking,Cancelled,,
106456,619,Customer_619,Individual,2023-01-09,Kochi,Silver,24,Banyan Retreat,Bangalore,2,Budget,40,2023-11-18,2024-02-16,2024-02-21,Deluxe,1,5,OTA,3572.31,3999.02,FEST15,13862.53,Debit Card,Cancelled,,
106457,609,Customer_609,Individual,2023-05-09,Udaipur,Silver,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-05-29,2024-06-13,2024-06-16,Suite,1,3,OTA,8356.69,0.0,NONE,25070.07,Credit Card,Cancelled,,
106458,425,Customer_425,Individual,2023-03-16,Manali,None,7,Royal Orchid,Chennai,4,Budget,80,2024-09-03,2024-12-02,2024-12-06,Deluxe,1,4,OTA,2824.63,0.0,,11298.52,Net Banking,Completed,4.0,2024-12-20
106459,277,Customer_277,Individual,2023-04-23,Pune,None,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-02-27,2024-03-05,2024-03-06,Deluxe,1,1,Travel Agent,5574.11,0.0,,5574.11,Credit Card,Completed,4.0,2024-03-22
106460,651,Customer_651,Corporate,2022-08-07,Manali,Gold,54,Olive Heights,Delhi,5,Budget,100,2024-09-06,2024-11-05,2024-11-07,Deluxe,1,2,Travel Agent,4107.2,0.0,,8214.4,Net Banking,Completed,,
106461,73,Customer_73,Group,2023-07-08,Chennai,None,18,Coral Haven,Pune,4,Mid-Range,150,2024-09-27,2024-09-29,2024-09-30,Standard,3,1,Travel Agent,4159.5,2359.4,APPDEAL,10119.1,Debit Card,Cancelled,,
106462,725,Customer_725,Individual,2022-05-31,Bangalore,None,24,Banyan Retreat,Bangalore,2,Budget,40,2024-09-04,2024-09-29,2024-10-06,Standard,1,7,OTA,2334.73,0.0,,16343.11,Credit Card,Cancelled,,
106463,215,Customer_215,Individual,2022-12-23,Pune,Gold,4,Sea Breeze Resort,Goa,4,Mid-Range,80,2024-06-29,2024-07-24,2024-07-25,Standard,1,1,OTA,3315.8,0.0,NONE,3315.8,Net Banking,Cancelled,,
106464,428,Customer_428,Group,2023-05-08,Chennai,Gold,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-01-02,2024-03-02,2024-03-04,Deluxe,5,2,OTA,8199.12,0.0,,81991.2,Credit Card,Cancelled,,
106465,207,Customer_207,Individual,2022-01-11,Bangalore,None,7,Royal Orchid,Chennai,4,Budget,80,2024-09-22,2024-10-07,2024-10-10,Standard,1,3,OTA,2395.35,0.0,,7186.05,Debit Card,Completed,4.0,2024-10-16
106466,44,Customer_44,Individual,2022-09-06,Mumbai,None,59,Marigold Stay,Goa,3,Premium,80,2024-07-10,2024-07-12,2024-07-13,Standard,1,1,Direct Website,6458.31,1183.34,SAVE10,5274.97,Debit Card,No-Show,,
106467,553,Customer_553,Individual,2023-11-11,Jaipur,None,48,Amber Manor,Chennai,3,Premium,100,2024-09-21,2024-10-31,2024-11-02,Standard,1,2,OTA,9026.68,0.0,,18053.36,Debit Card,Completed,2.0,2024-11-18
106468,561,Customer_561,Individual,2023-08-26,Udaipur,None,2,The Grand Plaza,Bangalore,5,Luxury,80,2024-01-19,2024-02-13,2024-02-14,Deluxe,1,1,OTA,17787.37,0.0,NONE,17787.37,Credit Card,Completed,5.0,2024-02-27
106469,135,Customer_135,Individual,2023-10-16,Mumbai,None,24,Banyan Retreat,Bangalore,2,Budget,40,2024-12-19,2024-12-21,2024-12-23,Suite,1,2,Direct Website,4224.35,0.0,NONE,8448.7,Debit Card,Completed,,
106470,798,Customer_798,Individual,2022-04-17,Manali,Silver,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-12-09,2024-12-11,2024-12-15,Standard,1,4,OTA,3900.25,3164.93,SAVE10,12436.07,UPI,Cancelled,,
106471,698,Customer_698,Individual,2023-07-31,Manali,Silver,31,Azure Residency,Udaipur,2,Premium,150,2024-11-02,2024-11-17,2024-11-19,Standard,1,2,OTA,11460.94,0.0,NONE,22921.88,Debit Card,Completed,1.0,2024-12-03
106472,115,Customer_115,Individual,2022-04-27,Mumbai,Gold,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-03-05,2024-05-04,2024-05-08,Standard,1,4,Direct Website,3655.02,0.0,NONE,14620.08,Debit Card,Completed,4.0,2024-05-17
106473,633,Customer_633,Group,2022-10-29,Chennai,None,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-02-23,2024-04-23,2024-04-28,Standard,4,5,Direct Website,4616.74,5045.82,SAVE10,87288.98,Net Banking,Completed,5.0,2024-05-03
106474,737,Customer_737,Group,2022-04-13,Udaipur,Gold,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-01-05,2024-01-20,2024-01-22,Standard,5,2,OTA,5095.07,0.0,,50950.7,Credit Card,Completed,,
106475,27,Customer_27,Individual,2023-02-10,Goa,Platinum,39,Saffron Manor,Mumbai,4,Budget,120,2024-08-18,2024-09-12,2024-09-14,Standard,1,2,Travel Agent,2587.26,601.59,APPDEAL,4572.93,Credit Card,Completed,,
106476,447,Customer_447,Individual,2022-02-19,Kochi,Platinum,16,Banyan Residency,Delhi,3,Budget,60,2024-02-26,2024-04-06,2024-04-10,Deluxe,1,4,Direct Website,3796.49,1454.28,APPDEAL,13731.68,Credit Card,Completed,4.0,2024-04-14
106477,568,Customer_568,Individual,2023-03-02,Manali,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-04-30,2024-06-29,2024-07-03,Deluxe,1,4,OTA,4874.89,0.0,,19499.56,Credit Card,Cancelled,,
106478,773,Customer_773,Individual,2022-05-02,Jaipur,Silver,14,Pearl Haven,Pune,3,Budget,120,2024-05-11,2024-08-09,2024-08-11,Standard,1,2,OTA,1890.03,0.0,NONE,3780.06,Credit Card,Completed,,
106479,738,Customer_738,Individual,2022-12-28,Chennai,None,39,Saffron Manor,Mumbai,4,Budget,120,2024-02-21,2024-02-28,2024-02-29,Standard,1,1,Direct Website,2572.26,0.0,NONE,2572.26,Net Banking,Completed,3.0,2024-03-06
106480,64,Customer_64,Corporate,2022-06-16,Pune,None,8,Royal Orchid,Goa,5,Luxury,120,2024-09-13,2024-11-12,2024-11-14,Suite,1,2,Corporate Portal,43228.77,4344.08,APPDEAL,82113.46,Credit Card,Completed,,
106481,498,Customer_498,Individual,2023-11-05,Chennai,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-01-23,2024-03-03,2024-03-06,Suite,1,3,Corporate Portal,7442.01,0.0,,22326.03,Debit Card,Completed,5.0,2024-03-20
106482,435,Customer_435,Corporate,2023-10-25,Mumbai,Gold,41,Marigold Residency,Pune,4,Mid-Range,60,2024-01-31,2024-02-15,2024-02-20,Deluxe,2,5,Corporate Portal,6235.74,0.0,,62357.4,Debit Card,Completed,,
106483,594,Customer_594,Individual,2023-09-02,Jaipur,None,49,Mango Retreat,Delhi,3,Mid-Range,100,2024-10-21,2024-11-15,2024-11-17,Suite,1,2,Direct Website,11351.65,4059.04,SAVE10,18644.26,Debit Card,Completed,2.0,2024-11-21
106484,628,Customer_628,Corporate,2022-05-24,Chennai,Silver,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-05-05,2024-05-12,2024-05-17,Standard,1,5,Travel Agent,4548.74,0.0,NONE,22743.7,UPI,Completed,,
106485,652,Customer_652,Corporate,2023-04-28,Manali,Gold,17,Indigo Palace,Udaipur,3,Budget,100,2024-07-25,2024-08-09,2024-08-12,Deluxe,1,3,Corporate Portal,3480.08,1686.38,SAVE10,8753.86,Debit Card,Completed,,
106486,695,Customer_695,Individual,2023-03-22,Pune,None,18,Coral Haven,Pune,4,Mid-Range,150,2024-10-18,2024-12-17,2024-12-18,Deluxe,1,1,Direct Website,6157.32,0.0,NONE,6157.32,Credit Card,Completed,,
106487,761,Customer_761,Individual,2022-06-01,Chennai,Silver,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-01-06,2024-03-06,2024-03-08,Deluxe,1,2,Corporate Portal,6528.21,956.63,APPDEAL,12099.79,Net Banking,Completed,,
106488,151,Customer_151,Corporate,2022-12-23,Udaipur,Silver,31,Azure Residency,Udaipur,2,Premium,150,2024-04-22,2024-04-24,2024-04-26,Deluxe,2,2,Direct Website,14274.01,7559.52,WELCOME,49536.52,Credit Card,Cancelled,,
106489,479,Customer_479,Individual,2023-11-08,Chennai,Silver,52,Crimson Manor,Pune,4,Budget,40,2024-04-06,2024-04-21,2024-04-22,Deluxe,1,1,OTA,2710.18,666.21,SAVE10,2043.97,UPI,Completed,,
106490,771,Customer_771,Corporate,2023-01-12,Manali,None,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-08-10,2024-08-25,2024-08-28,Standard,1,3,Corporate Portal,4044.41,0.0,NONE,12133.23,Credit Card,Completed,,
106491,800,Customer_800,Group,2023-01-18,Pune,Silver,16,Banyan Residency,Delhi,3,Budget,60,2024-08-28,2024-09-12,2024-09-15,Suite,4,3,OTA,5395.41,0.0,,64744.92,UPI,Cancelled,,
106492,624,Customer_624,Individual,2022-01-13,Udaipur,Gold,5,Hilltop Inn,Chennai,5,Budget,60,2024-08-01,2024-08-16,2024-08-19,Standard,1,3,OTA,2013.1,0.0,NONE,6039.3,Credit Card,Completed,4.0,2024-08-27
106493,752,Customer_752,Individual,2022-01-02,Bangalore,None,27,Saffron Residency,Pune,3,Mid-Range,80,2024-03-02,2024-03-27,2024-04-01,Standard,1,5,OTA,4550.7,5113.68,SAVE10,17639.82,Debit Card,Completed,,
106494,605,Customer_605,Individual,2023-11-27,Manali,Gold,19,Marigold Palace,Delhi,4,Mid-Range,60,2024-06-16,2024-06-18,2024-06-20,Standard,1,2,Corporate Portal,5737.94,0.0,NONE,11475.88,UPI,Completed,5.0,2024-06-30
106495,48,Customer_48,Individual,2022-07-22,Manali,Platinum,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-08-21,2024-08-23,2024-08-25,Deluxe,1,2,Corporate Portal,5582.4,0.0,NONE,11164.8,Net Banking,Completed,5.0,2024-08-26
106496,600,Customer_600,Group,2023-09-29,Bangalore,None,10,Lotus Manor,Manali,4,Mid-Range,150,2024-03-17,2024-04-01,2024-04-08,Standard,5,7,OTA,3596.96,0.0,,125893.6,Net Banking,Completed,,
106497,583,Customer_583,Individual,2023-07-07,Kochi,Gold,10,Lotus Manor,Manali,4,Mid-Range,150,2024-06-15,2024-06-17,2024-06-21,Suite,1,4,Travel Agent,6519.98,0.0,NONE,26079.92,Debit Card,Completed,1.0,2024-07-06
106498,62,Customer_62,Corporate,2023-09-21,Manali,None,54,Olive Heights,Delhi,5,Budget,100,2024-05-11,2024-05-13,2024-05-17,Standard,3,4,Corporate Portal,2940.99,4264.14,FEST15,31027.74,Credit Card,Completed,,
106499,321,Customer_321,Individual,2023-04-10,Pune,Silver,58,Velvet Stay,Jaipur,3,Premium,60,2024-06-17,2024-09-15,2024-09-18,Deluxe,1,3,OTA,8854.97,3514.53,WELCOME,23050.38,Net Banking,Cancelled,,
106500,57,Customer_57,Individual,2022-05-06,Bangalore,Silver,20,Banyan Heights,Chennai,2,Mid-Range,80,2024-03-11,2024-03-18,2024-03-22,Standard,1,4,OTA,3967.34,0.0,,15869.36,UPI,Completed,3.0,2024-04-10
106501,114,Customer_114,Corporate,2023-06-01,Delhi,None,24,Banyan Retreat,Bangalore,2,Budget,40,2024-11-06,2024-11-13,2024-11-15,Suite,2,2,Corporate Portal,4929.45,0.0,NONE,19717.8,Net Banking,Cancelled,,
106502,567,Customer_567,Individual,2022-06-11,Chennai,Gold,33,Marigold Courtyard,Mumbai,4,Mid-Range,100,2024-09-21,2024-09-28,2024-10-05,Deluxe,1,7,OTA,7962.39,0.0,,55736.73,UPI,Cancelled,,
106503,625,Customer_625,Group,2023-05-02,Bangalore,None,48,Amber Manor,Chennai,3,Premium,100,2024-03-26,2024-04-02,2024-04-04,Deluxe,3,2,Travel Agent,12405.95,0.0,NONE,74435.7,Debit Card,Completed,5.0,2024-04-09
106504,52,Customer_52,Individual,2022-05-12,Goa,Silver,51,Olive Courtyard,Mumbai,5,Premium,60,2024-04-01,2024-04-16,2024-04-19,Deluxe,1,3,Direct Website,14139.92,0.0,,42419.76,Debit Card,Completed,3.0,2024-04-23
106505,573,Customer_573,Individual,2022-06-11,Chennai,Silver,1,The Grand Plaza,Kochi,5,Premium,60,2024-01-11,2024-02-20,2024-02-22,Deluxe,1,2,OTA,10420.7,0.0,NONE,20841.4,Debit Card,Completed,,
106506,390,Customer_390,Corporate,2023-02-13,Udaipur,None,34,Velvet Palace,Pune,2,Premium,150,2024-07-30,2024-09-28,2024-09-30,Deluxe,1,2,Direct Website,8883.72,2840.59,SAVE10,14926.85,Net Banking,Completed,,
106507,362,Customer_362,Individual,2022-12-26,Delhi,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-01-05,2024-01-30,2024-02-04,Suite,1,5,OTA,14295.88,0.0,,71479.4,UPI,Cancelled,,
106508,226,Customer_226,Individual,2022-07-17,Manali,Silver,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-04-21,2024-04-23,2024-04-25,Standard,1,2,Corporate Portal,4317.16,0.0,,8634.32,Credit Card,Completed,5.0,2024-04-28
106509,527,Customer_527,Corporate,2022-03-13,Udaipur,Platinum,38,Crimson Courtyard,Manali,3,Mid-Range,40,2024-01-31,2024-02-25,2024-02-29,Deluxe,1,4,Travel Agent,5132.38,1144.11,SAVE10,19385.41,UPI,Completed,,
106510,352,Customer_352,Corporate,2023-08-10,Goa,Gold,47,Indigo Stay,Mumbai,4,Mid-Range,80,2024-11-09,2024-11-16,2024-11-18,Standard,1,2,Travel Agent,6021.44,0.0,NONE,12042.88,Credit Card,Completed,4.0,2024-11-26
106511,743,Customer_743,Group,2023-04-29,Delhi,Platinum,40,Mango Lodge,Bangalore,3,Mid-Range,40,2024-09-22,2024-09-24,2024-10-01,Standard,4,7,OTA,5043.85,0.0,NONE,141227.8,Credit Card,Completed,3.0,2024-10-04
106512,572,Customer_572,Individual,2022-12-18,Kochi,None,1,The Grand Plaza,Kochi,5,Premium,60,2024-02-14,2024-05-14,2024-05-16,Suite,1,2,OTA,15983.63,0.0,NONE,31967.26,Net Banking,Completed,5.0,2024-05-24
106513,198,Customer_198,Corporate,2022-12-12,Udaipur,Silver,15,Lotus Haven,Bangalore,3,Mid-Range,80,2024-06-26,2024-08-05,2024-08-09,Deluxe,1,4,Corporate Portal,5554.49,4436.1,SAVE10,17781.86,Credit Card,Cancelled,,
106514,446,Customer_446,Individual,2022-04-03,Manali,Silver,21,Cedar Retreat,Chennai,3,Mid-Range,30,2023-12-26,2024-01-10,2024-01-13,Deluxe,1,3,Corporate Portal,5959.87,0.0,NONE,17879.61,Credit Card,Cancelled,,
106515,383,Customer_383,Individual,2022-09-19,Manali,Silver,48,Amber Manor,Chennai,3,Premium,100,2024-04-03,2024-07-02,2024-07-04,Standard,1,2,Direct Website,8103.47,0.0,NONE,16206.94,Credit Card,Completed,4.0,2024-07-06
106516,788,Customer_788,Individual,2022-10-14,Delhi,None,44,Amber Lodge,Udaipur,5,Mid-Range,150,2024-06-01,2024-06-08,2024-06-10,Standard,1,2,Travel Agent,5918.31,0.0,NONE,11836.62,UPI,Cancelled,,
106517,146,Customer_146,Group,2022-11-16,Delhi,Platinum,53,Saffron Heights,Chennai,3,Luxury,150,2023-12-24,2024-02-22,2024-02-25,Standard,4,3,Travel Agent,12739.39,0.0,,152872.68,UPI,Cancelled,,
106518,207,Customer_207,Individual,2022-01-11,Bangalore,None,36,Amber Haven,Bangalore,4,Premium,150,2024-07-21,2024-08-15,2024-08-17,Standard,1,2,Direct Website,8661.27,0.0,NONE,17322.54,UPI,Cancelled,,
106519,407,Customer_407,Group,2023-01-13,Pune,None,22,Banyan Stay,Manali,2,Budget,30,2024-10-22,2024-11-16,2024-11-19,Standard,3,3,Corporate Portal,2458.31,0.0,,22124.79,Debit Card,Cancelled,,
106520,773,Customer_773,Individual,2022-05-02,Jaipur,Silver,32,Saffron Palace,Pune,5,Mid-Range,30,2024-04-18,2024-05-03,2024-05-06,Deluxe,1,3,OTA,4893.24,0.0,NONE,14679.72,Net Banking,Cancelled,,
106521,455,Customer_455,Individual,2023-03-06,Delhi,None,11,Coral Palace,Mumbai,3,Premium,100,2024-06-08,2024-08-07,2024-08-10,Standard,1,3,OTA,12300.33,0.0,,36900.99,Net Banking,Cancelled,5.0,2024-09-04
106522,487,Customer_487,Group,2022-03-12,Goa,Gold,3,Sea Breeze Resort,Chennai,5,Luxury,80,2024-10-28,2024-12-07,2024-12-14,Standard,2,7,OTA,15738.17,0.0,,220334.38,Net Banking,Completed,2.0,2024-12-16
106523,255,Customer_255,Group,2022-01-08,Delhi,None,30,Ivory Retreat,Jaipur,5,Budget,60,2024-03-29,2024-06-27,2024-07-01,Suite,2,4,OTA,4260.71,0.0,NONE,34085.68,Credit Card,Cancelled,5.0,2024-07-07
106524,222,Customer_222,Individual,2023-03-08,Chennai,None,34,Velvet Palace,Pune,2,Premium,150,2024-09-23,2024-09-25,2024-09-29,Standard,1,4,Corporate Portal,7884.37,0.0,NONE,31537.48,UPI,Completed,,
106525,795,Customer_795,Individual,2022-02-03,Jaipur,None,25,Tusker Stay,Pune,2,Mid-Range,60,2024-06-06,2024-08-05,2024-08-08,Standard,1,3,Travel Agent,3936.11,1531.37,FEST15,10276.96,Net Banking,Completed,,
106526,27,Customer_27,Individual,2023-02-10,Goa,Platinum,6,Hilltop Inn,Udaipur,5,Luxury,60,2024-04-13,2024-04-28,2024-05-01,Standard,1,3,OTA,17149.0,0.0,NONE,51447.0,UPI,Cancelled,,
106527,150,Customer_150,Individual,2022-08-05,Delhi,None,46,Coral Manor,Kochi,4,Budget,80,2024-06-01,2024-06-26,2024-06-28,Standard,1,2,Corporate Portal,2169.34,369.25,SAVE10,3969.43,Net Banking,Completed,3.0,2024-07-13
106528,682,Customer_682,Individual,2023-11-10,Kochi,Gold,5,Hilltop Inn,Chennai,5,Budget,60,2024-05-24,2024-06-18,2024-06-22,Standard,1,4,Direct Website,2067.82,0.0,NONE,8271.28,Debit Card,Completed,,
106529,174,Customer_174,Individual,2022-05-26,Delhi,None,44,Amber Lodge,Udaipur,5,Mid-Range,150,2024-10-22,2024-11-16,2024-11-17,Deluxe,1,1,Direct Website,9202.66,0.0,,9202.66,Credit Card,Completed,,
106530,404,Customer_404,Corporate,2023-02-15,Manali,Gold,11,Coral Palace,Mumbai,3,Premium,100,2024-11-23,2024-12-08,2024-12-12,Deluxe,2,4,Corporate Portal,13529.94,12980.25,WELCOME,95259.27,Debit Card,Completed,,
106531,31,Customer_31,Individual,2023-05-11,Kochi,Gold,52,Crimson Manor,Pune,4,Budget,40,2024-05-15,2024-05-30,2024-06-02,Deluxe,1,3,OTA,2603.33,1578.05,SAVE10,6231.94,UPI,Completed,,
106532,12,Customer_12,Individual,2023-10-12,Jaipur,Silver,33,Marigold Courtyard,Mumbai,4,Mid-Range,100,2024-04-02,2024-04-17,2024-04-21,Standard,1,4,Corporate Portal,5936.57,0.0,,23746.28,Debit Card,Completed,,
106533,382,Customer_382,Individual,2023-10-21,Delhi,None,11,Coral Palace,Mumbai,3,Premium,100,2024-06-18,2024-06-25,2024-06-27,Deluxe,1,2,Travel Agent,13351.77,0.0,NONE,26703.54,Net Banking,Completed,3.0,2024-06-29
106534,403,Customer_403,Corporate,2023-06-14,Manali,Gold,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-04-09,2024-07-08,2024-07-15,Standard,2,7,OTA,4492.14,0.0,NONE,62889.96,Net Banking,Completed,9.0,2024-07-29
106535,506,Customer_506,Individual,2023-03-01,Bangalore,Gold,27,Saffron Residency,Pune,3,Mid-Range,80,2024-01-22,2024-02-06,2024-02-07,Standard,1,1,Direct Website,4163.13,0.0,,4163.13,Net Banking,No-Show,,
106536,580,Customer_580,Individual,2023-10-10,Goa,None,9,Crimson Retreat,Udaipur,5,Mid-Range,80,2024-10-08,2024-10-23,2024-10-26,Standard,1,3,Corporate Portal,5550.92,0.0,NONE,16652.76,Debit Card,Cancelled,,
106537,192,Customer_192,Corporate,2022-06-12,Pune,None,43,Indigo Lodge,Bangalore,3,Mid-Range,100,2024-03-14,2024-04-23,2024-04-26,Standard,3,3,Corporate Portal,4888.67,0.0,,43998.03,Net Banking,Completed,,
106538,732,Customer_732,Group,2022-07-04,Udaipur,None,21,Cedar Retreat,Chennai,3,Mid-Range,30,2024-03-20,2024-03-22,2024-03-26,Standard,3,4,OTA,4217.7,0.0,,50612.4,Debit Card,Completed,,
106539,566,Customer_566,Individual,2022-05-05,Pune,Platinum,57,Lotus Courtyard,Chennai,3,Budget,100,2024-08-12,2024-08-19,2024-08-22,Standard,1,3,Travel Agent,1904.57,0.0,,5713.71,UPI,Completed,,
106540,323,Customer_323,Individual,2022-10-11,Chennai,Gold,12,Sapphire Courtyard,Pune,5,Mid-Range,120,2024-05-20,2024-06-14,2024-06-19,Suite,1,5,Direct Website,7862.09,3453.72,SAVE10,35856.73,Credit Card,Completed,,
106541,794,Customer_794,Individual,2023-08-01,Delhi,Silver,51,Olive Courtyard,Mumbai,5,Premium,60,2024-02-19,2024-03-15,2024-03-19,Deluxe,1,4,Direct Website,13617.96,10403.72,SAVE10,44068.12,Credit Card,Completed,3.0,2024-03-28
106542,478,Customer_478,Individual,2022-11-29,Chennai,None,25,Tusker Stay,Pune,2,Mid-Range,60,2024-01-10,2024-01-17,2024-01-21,Deluxe,1,4,OTA,5819.06,6118.53,APPDEAL,17157.71,Net Banking,Completed,,
106543,375,Customer_375,Individual,2022-04-16,Bangalore,None,37,Olive Lodge,Udaipur,3,Budget,40,2024-01-20,2024-01-27,2024-01-30,Suite,1,3,OTA,6953.19,4652.66,WELCOME,16206.91,Debit Card,Completed,5.0,2024-02-15
106544,643,Customer_643,Individual,2022-04-20,Chennai,None,46,Coral Manor,Kochi,4,Budget,80,2024-07-23,2024-08-07,2024-08-09,Standard,1,2,Direct Website,2045.83,0.0,NONE,4091.66,UPI,Completed,,
